# date time, tempC, presPa, humRH
2022/08/27 03:45:01, 6.300000, 101795.933594, 88.252930
2022/08/27 03:50:02, 6.270000, 101800.679688, 88.321289
2022/08/27 03:55:01, 6.260000, 101798.507812, 88.545898
2022/08/27 04:00:01, 6.210000, 101796.214844, 88.570312
2022/08/27 04:05:01, 6.170000, 101795.625000, 88.397461
2022/08/27 04:10:01, 6.120000, 101796.632812, 88.183594
2022/08/27 04:15:02, 6.050000, 101798.617188, 88.116211
2022/08/27 04:20:01, 6.000000, 101796.468750, 87.975586
2022/08/27 04:25:01, 5.950000, 101800.792969, 87.942383
2022/08/27 04:30:02, 5.900000, 101800.027344, 88.269531
2022/08/27 04:35:01, 5.880000, 101803.968750, 88.565430
2022/08/27 04:40:01, 5.850000, 101807.679688, 88.688477
2022/08/27 04:45:01, 5.820000, 101807.562500, 88.694336
2022/08/27 04:50:01, 5.810000, 101811.085938, 88.647461
2022/08/27 04:55:02, 5.790000, 101811.851562, 88.902344
2022/08/27 05:00:01, 5.780000, 101817.566406, 88.856445
2022/08/27 05:05:01, 5.770000, 101824.355469, 88.950195
2022/08/27 05:10:02, 5.750000, 101829.574219, 89.001953
2022/08/27 05:15:01, 5.720000, 101831.199219, 89.244141
2022/08/27 05:20:01, 5.700000, 101836.035156, 89.453125
2022/08/27 05:25:01, 5.680000, 101837.761719, 89.363281
2022/08/27 05:30:01, 5.650000, 101839.097656, 89.088867
2022/08/27 05:35:02, 5.630000, 101837.613281, 88.858398
2022/08/27 05:40:01, 5.600000, 101839.636719, 88.853516
2022/08/27 05:45:01, 5.580000, 101840.632812, 88.783203
2022/08/27 05:50:02, 5.550000, 101846.039062, 88.680664
2022/08/27 05:55:01, 5.520000, 101845.343750, 88.330078
2022/08/27 06:00:01, 5.520000, 101845.292969, 88.642578
2022/08/27 06:05:01, 5.550000, 101845.984375, 88.927734
2022/08/27 06:10:01, 5.570000, 101845.496094, 89.394531
2022/08/27 06:15:01, 5.600000, 101849.058594, 89.583008
2022/08/27 06:20:01, 5.640000, 101853.667969, 89.764648
2022/08/27 06:25:01, 5.670000, 101857.164062, 90.031250
2022/08/27 06:30:02, 5.710000, 101862.230469, 90.113281
2022/08/27 06:35:01, 5.760000, 101867.734375, 90.263672
2022/08/27 06:40:01, 5.800000, 101871.386719, 90.380859
2022/08/27 06:45:01, 5.860000, 101875.296875, 90.489258
2022/08/27 06:50:01, 5.910000, 101876.046875, 90.586914
2022/08/27 06:55:01, 5.970000, 101877.917969, 90.665039
2022/08/27 07:00:01, 6.040000, 101882.207031, 90.741211
2022/08/27 07:05:01, 6.100000, 101884.007812, 91.023438
2022/08/27 07:10:02, 6.190000, 101884.519531, 91.516602
2022/08/27 07:15:01, 6.290000, 101884.183594, 91.923828
2022/08/27 07:20:01, 6.360000, 101885.902344, 92.306641
2022/08/27 07:25:02, 6.430000, 101888.644531, 92.677734
2022/08/27 07:30:01, 6.500000, 101892.468750, 92.852539
2022/08/27 07:35:01, 6.570000, 101898.992188, 92.922852
2022/08/27 07:40:01, 6.630000, 101908.199219, 92.966797
2022/08/27 07:45:01, 6.700000, 101911.109375, 92.831055
2022/08/27 07:50:02, 6.770000, 101918.035156, 92.780273
2022/08/27 07:55:01, 6.840000, 101921.843750, 92.613281
2022/08/27 08:00:01, 6.920000, 101923.820312, 92.425781
2022/08/27 08:05:02, 7.010000, 101926.019531, 92.195312
2022/08/27 08:10:01, 7.090000, 101932.402344, 91.997070
2022/08/27 08:15:01, 7.190000, 101933.941406, 91.738281
2022/08/27 08:20:01, 7.290000, 101940.000000, 91.542969
2022/08/27 08:25:01, 7.380000, 101943.460938, 91.389648
2022/08/27 08:30:02, 7.490000, 101944.296875, 91.088867
2022/08/27 08:35:01, 7.550000, 101946.867188, 90.929688
2022/08/27 08:40:01, 7.640000, 101950.527344, 90.512695
2022/08/27 08:45:02, 7.730000, 101949.937500, 90.014648
2022/08/27 08:50:01, 7.880000, 101951.671875, 89.677734
2022/08/27 08:55:01, 8.060000, 101952.039062, 89.399414
2022/08/27 09:00:01, 8.210000, 101950.238281, 88.739258
2022/08/27 09:05:01, 8.370000, 101946.984375, 88.055664
2022/08/27 09:10:01, 8.580000, 101942.632812, 87.512695
2022/08/27 09:15:01, 8.800000, 101940.617188, 86.698242
2022/08/27 09:20:01, 9.080000, 101933.687500, 85.278320
2022/08/27 09:25:02, 9.390000, 101931.445312, 84.285156
2022/08/27 09:30:01, 9.690000, 101924.742188, 83.525391
2022/08/27 09:35:01, 9.980000, 101919.316406, 82.447266
2022/08/27 09:40:01, 10.280000, 101913.300781, 81.567383
2022/08/27 09:45:01, 10.610000, 101903.042969, 80.175781
2022/08/27 09:50:01, 10.980000, 101893.085938, 78.157227
2022/08/27 09:55:01, 11.480000, 101882.160156, 76.702148
2022/08/27 10:00:01, 12.150000, 101867.367188, 74.823242
2022/08/27 10:05:02, 13.090000, 101855.562500, 70.559570
2022/08/27 10:10:01, 14.240000, 101836.582031, 65.882812
2022/08/27 10:15:01, 15.680000, 101815.976562, 60.179688
2022/08/27 10:20:01, 17.190000, 101793.222656, 54.625000
2022/08/27 10:25:01, 18.700000, 101770.535156, 48.777344
2022/08/27 10:30:01, 18.770000, 101751.398438, 45.006836
2022/08/27 10:35:01, 18.830000, 101731.722656, 41.436523
2022/08/27 10:40:01, 18.910000, 101714.683594, 39.017578
2022/08/27 10:45:02, 18.980000, 101695.140625, 37.744141
2022/08/27 10:50:01, 19.040000, 101678.746094, 35.687500
2022/08/27 10:55:01, 19.160000, 101659.886719, 33.158203
2022/08/27 11:00:02, 19.220000, 101642.390625, 32.589844
2022/08/27 11:05:01, 19.320000, 101627.019531, 30.888672
2022/08/27 11:10:01, 19.400000, 101643.296875, 41.047852
2022/08/27 11:15:01, 19.440000, 101691.140625, 51.333008
2022/08/27 11:20:01, 19.360000, 101689.792969, 51.762695
2022/08/27 11:25:02, 19.360000, 101682.453125, 51.491211
2022/08/27 11:30:01, 19.260000, 101677.195312, 52.266602
2022/08/27 11:35:01, 19.310000, 101667.957031, 51.958008
2022/08/27 11:40:02, 19.300000, 101663.171875, 53.147461
2022/08/27 11:45:01, 19.280000, 101654.437500, 53.615234
2022/08/27 11:50:01, 19.120000, 101646.035156, 51.789062
2022/08/27 11:55:01, 19.220000, 101636.929688, 54.270508
2022/08/27 12:00:01, 19.170000, 101628.062500, 53.591797
2022/08/27 12:05:02, 19.310000, 101615.992188, 50.306641
2022/08/27 12:10:01, 19.750000, 101602.863281, 49.252930
2022/08/27 12:15:01, 20.060000, 101593.218750, 50.131836
2022/08/27 12:20:02, 19.880000, 101586.773438, 51.135742
2022/08/27 12:25:01, 19.800000, 101577.976562, 46.466797
2022/08/27 12:30:01, 19.760000, 101571.601562, 43.139648
2022/08/27 12:35:01, 19.710000, 101562.003906, 42.030273
2022/08/27 12:40:01, 19.850000, 101557.289062, 41.681641
2022/08/27 12:45:02, 19.900000, 101551.046875, 40.466797
2022/08/27 12:50:01, 19.630000, 101545.898438, 38.311523
2022/08/27 12:55:01, 19.850000, 101536.562500, 45.108398
2022/08/27 13:00:02, 19.940000, 101524.183594, 42.818359
2022/08/27 13:05:01, 20.240000, 101508.042969, 44.077148
2022/08/27 13:10:01, 20.430000, 101498.054688, 41.803711
2022/08/27 13:15:01, 20.630000, 101487.621094, 40.647461
2022/08/27 13:20:01, 20.390000, 101478.644531, 38.185547
2022/08/27 13:25:02, 20.230000, 101469.585938, 37.933594
2022/08/27 13:30:01, 20.530000, 101457.351562, 38.197266
2022/08/27 13:35:01, 20.710000, 101446.062500, 36.525391
2022/08/27 13:40:02, 20.980000, 101435.664062, 38.620117
2022/08/27 13:45:01, 21.420000, 101423.781250, 38.771484
2022/08/27 13:50:01, 21.680000, 101415.253906, 39.009766
2022/08/27 13:55:01, 21.820000, 101408.718750, 36.617188
2022/08/27 14:00:01, 21.490000, 101403.058594, 34.786133
2022/08/27 14:05:02, 21.690000, 101392.144531, 36.153320
2022/08/27 14:10:01, 21.780000, 101383.242188, 36.681641
2022/08/27 14:15:01, 21.710000, 101382.257812, 35.926758
2022/08/27 14:20:02, 21.700000, 101373.367188, 34.360352
2022/08/27 14:25:01, 21.540000, 101377.378906, 35.708984
2022/08/27 14:30:02, 21.570000, 101375.460938, 36.358398
2022/08/27 14:35:01, 21.420000, 101376.039062, 41.534180
2022/08/27 14:40:01, 21.390000, 101372.992188, 35.243164
2022/08/27 14:45:02, 21.420000, 101368.437500, 35.972656
2022/08/27 14:50:01, 20.970000, 101371.136719, 35.721680
2022/08/27 14:55:01, 20.880000, 101369.613281, 37.592773
2022/08/27 15:00:01, 21.120000, 101362.875000, 38.167969
2022/08/27 15:05:01, 21.310000, 101357.699219, 40.687500
2022/08/27 15:10:01, 20.990000, 101354.882812, 40.375000
2022/08/27 15:15:01, 21.210000, 101352.132812, 40.677734
2022/08/27 15:20:01, 21.160000, 101347.855469, 40.661133
2022/08/27 15:25:02, 20.880000, 101346.871094, 38.645508
2022/08/27 15:30:01, 20.510000, 101347.585938, 41.629883
2022/08/27 15:35:01, 20.730000, 101339.859375, 40.385742
2022/08/27 15:40:02, 21.080000, 101333.640625, 43.742188
2022/08/27 15:45:01, 21.040000, 101331.562500, 37.628906
2022/08/27 15:50:01, 20.920000, 101327.675781, 36.758789
2022/08/27 15:55:01, 21.090000, 101323.941406, 38.992188
2022/08/27 16:00:01, 21.230000, 101319.238281, 38.438477
2022/08/27 16:05:02, 20.820000, 101315.726562, 37.497070
2022/08/27 16:10:01, 20.740000, 101314.605469, 39.254883
2022/08/27 16:15:01, 21.240000, 101307.554688, 38.007812
2022/08/27 16:20:02, 21.650000, 101300.300781, 38.677734
2022/08/27 16:25:01, 21.590000, 101300.128906, 35.849609
2022/08/27 16:30:01, 21.780000, 101297.523438, 39.891602
2022/08/27 16:35:01, 21.770000, 101298.597656, 40.875977
2022/08/27 16:40:01, 21.720000, 101301.835938, 41.811523
2022/08/27 16:45:02, 21.310000, 101304.796875, 41.072266
2022/08/27 16:50:01, 20.780000, 101309.343750, 41.656250
2022/08/27 16:55:01, 20.630000, 101307.941406, 44.804688
2022/08/27 17:00:02, 20.490000, 101304.957031, 44.564453
2022/08/27 17:05:01, 20.350000, 101304.457031, 44.946289
2022/08/27 17:10:01, 20.210000, 101306.515625, 45.257812
2022/08/27 17:15:02, 20.010000, 101310.765625, 45.813477
2022/08/27 17:20:01, 19.800000, 101313.640625, 47.109375
2022/08/27 17:25:01, 19.640000, 101316.656250, 47.721680
2022/08/27 17:30:01, 19.550000, 101320.023438, 47.476562
2022/08/27 17:35:01, 19.360000, 101321.738281, 48.479492
2022/08/27 17:40:02, 19.090000, 101324.656250, 49.371094
2022/08/27 17:45:01, 18.870000, 101330.050781, 49.729492
2022/08/27 17:50:01, 18.520000, 101336.449219, 50.532227
2022/08/27 17:55:02, 18.260000, 101337.753906, 51.163086
2022/08/27 18:00:01, 18.040000, 101341.890625, 51.731445
2022/08/27 18:05:01, 17.920000, 101347.960938, 52.153320
2022/08/27 18:10:01, 17.720000, 101355.183594, 52.175781
2022/08/27 18:15:01, 17.490000, 101362.640625, 52.696289
2022/08/27 18:20:02, 17.200000, 101370.273438, 53.566406
2022/08/27 18:25:01, 17.090000, 101372.648438, 53.665039
2022/08/27 18:30:01, 16.910000, 101380.199219, 54.022461
2022/08/27 18:35:02, 16.730000, 101381.839844, 54.736328
2022/08/27 18:40:01, 16.640000, 101384.414062, 54.905273
2022/08/27 18:45:01, 16.570000, 101387.277344, 54.360352
2022/08/27 18:50:02, 16.470000, 101388.902344, 54.784180
2022/08/27 18:55:01, 16.410000, 101388.996094, 55.020508
2022/08/27 19:00:01, 16.330000, 101390.562500, 55.211914
2022/08/27 19:05:01, 16.220000, 101390.480469, 55.409180
2022/08/27 19:10:01, 16.130000, 101389.078125, 55.543945
2022/08/27 19:15:02, 15.970000, 101388.664062, 56.025391
2022/08/27 19:20:01, 15.800000, 101389.835938, 56.536133
2022/08/27 19:25:01, 15.760000, 101389.855469, 56.553711
2022/08/27 19:30:02, 15.560000, 101391.710938, 57.594727
2022/08/27 19:35:01, 15.530000, 101388.589844, 57.044922
2022/08/27 19:40:01, 15.370000, 101393.160156, 57.726562
2022/08/27 19:45:01, 15.390000, 101389.246094, 57.461914
2022/08/27 19:50:01, 15.300000, 101388.640625, 58.051758
2022/08/27 19:55:02, 15.160000, 101387.351562, 58.420898
2022/08/27 20:00:01, 15.100000, 101384.703125, 58.690430
2022/08/27 20:05:01, 14.960000, 101386.148438, 59.527344
2022/08/27 20:10:02, 14.860000, 101389.984375, 59.801758
2022/08/27 20:15:01, 14.880000, 101392.515625, 59.448242
2022/08/27 20:20:01, 14.870000, 101394.707031, 59.570312
2022/08/27 20:25:01, 14.890000, 101395.433594, 59.505859
2022/08/27 20:30:01, 14.900000, 101393.160156, 59.350586
2022/08/27 20:35:02, 14.850000, 101392.734375, 59.556641
2022/08/27 20:40:01, 14.790000, 101393.042969, 59.834961
2022/08/27 20:45:01, 14.870000, 101391.316406, 59.359375
2022/08/27 20:50:02, 14.830000, 101392.824219, 59.497070
2022/08/27 20:55:01, 14.650000, 101392.453125, 60.449219
2022/08/27 21:00:01, 14.480000, 101394.511719, 61.257812
2022/08/27 21:05:02, 14.340000, 101394.386719, 61.868164
2022/08/27 21:10:01, 14.350000, 101396.191406, 61.194336
2022/08/27 21:15:01, 14.390000, 101393.695312, 61.034180
2022/08/27 21:20:01, 13.410000, 101404.839844, 68.404297
2022/08/27 21:25:01, 12.020000, 101422.972656, 77.729492
2022/08/27 21:30:02, 11.250000, 101433.800781, 79.385742
2022/08/27 21:35:01, 10.840000, 101437.152344, 79.955078
2022/08/27 21:40:01, 10.590000, 101440.500000, 80.304688
2022/08/27 21:45:02, 10.440000, 101436.445312, 80.690430
2022/08/27 21:50:01, 10.350000, 101435.011719, 80.664062
2022/08/27 21:55:01, 10.270000, 101437.335938, 80.856445
2022/08/27 22:00:01, 10.220000, 101436.183594, 81.250977
2022/08/27 22:05:01, 10.180000, 101430.832031, 81.277344
2022/08/27 22:10:01, 10.140000, 101428.871094, 81.593750
2022/08/27 22:15:01, 10.090000, 101428.007812, 81.705078
2022/08/27 22:20:01, 10.020000, 101428.175781, 81.691406
2022/08/27 22:25:02, 9.970000, 101428.382812, 81.900391
2022/08/27 22:30:01, 9.940000, 101427.890625, 82.342773
2022/08/27 22:35:01, 9.900000, 101431.175781, 82.475586
2022/08/27 22:40:01, 9.860000, 101433.316406, 82.468750
2022/08/27 22:45:01, 9.810000, 101431.179688, 82.579102
2022/08/27 22:50:01, 9.800000, 101432.058594, 82.893555
2022/08/27 22:55:01, 9.800000, 101431.625000, 83.089844
2022/08/27 23:00:01, 9.810000, 101430.914062, 83.200195
2022/08/27 23:05:02, 9.790000, 101429.781250, 83.033203
2022/08/27 23:10:01, 9.780000, 101425.242188, 83.073242
2022/08/27 23:15:01, 9.780000, 101423.632812, 83.206055
2022/08/27 23:20:01, 9.780000, 101420.304688, 82.343750
2022/08/27 23:25:01, 9.730000, 101420.039062, 82.214844
2022/08/27 23:30:01, 9.680000, 101422.742188, 81.847656
2022/08/27 23:35:01, 9.600000, 101427.726562, 81.200195
2022/08/27 23:40:01, 9.510000, 101427.207031, 81.326172
2022/08/27 23:45:02, 9.410000, 101424.820312, 81.436523
2022/08/27 23:50:01, 9.330000, 101421.980469, 81.378906
2022/08/27 23:55:01, 9.240000, 101424.082031, 81.189453
2022/08/28 00:00:02, 9.200000, 101419.312500, 80.365234
2022/08/28 00:05:01, 9.140000, 101415.761719, 80.766602
2022/08/28 00:10:01, 9.050000, 101409.058594, 81.991211
2022/08/28 00:15:02, 9.000000, 101405.503906, 80.992188
2022/08/28 00:20:01, 8.950000, 101402.191406, 81.165039
2022/08/28 00:25:02, 8.880000, 101398.300781, 81.002930
2022/08/28 00:30:01, 8.810000, 101398.511719, 81.336914
2022/08/28 00:35:01, 8.720000, 101399.406250, 81.047852
2022/08/28 00:40:02, 8.660000, 101397.230469, 81.244141
2022/08/28 00:45:01, 8.640000, 101394.492188, 80.870117
2022/08/28 00:50:01, 8.600000, 101393.503906, 83.436523
2022/08/28 00:55:02, 8.630000, 101389.324219, 85.296875
2022/08/28 01:00:01, 8.670000, 101385.574219, 86.218750
2022/08/28 01:05:01, 8.710000, 101385.445312, 86.118164
2022/08/28 01:10:01, 8.760000, 101387.593750, 85.747070
2022/08/28 01:15:01, 8.780000, 101385.960938, 85.524414
2022/08/28 01:20:02, 8.790000, 101389.121094, 85.307617
2022/08/28 01:25:01, 8.820000, 101385.054688, 84.824219
2022/08/28 01:30:01, 8.820000, 101383.718750, 84.836914
2022/08/28 01:35:02, 8.830000, 101377.695312, 84.762695
2022/08/28 01:40:01, 8.860000, 101377.199219, 84.126953
2022/08/28 01:45:01, 8.860000, 101374.820312, 84.420898
2022/08/28 01:50:01, 8.870000, 101375.570312, 84.248047
2022/08/28 01:55:01, 8.870000, 101371.195312, 84.606445
2022/08/28 02:00:02, 8.890000, 101363.371094, 84.251953
2022/08/28 02:05:01, 8.900000, 101357.996094, 84.427734
2022/08/28 02:10:01, 8.910000, 101353.351562, 84.440430
2022/08/28 02:15:02, 8.920000, 101350.265625, 84.203125
2022/08/28 02:20:01, 8.930000, 101345.402344, 84.000000
2022/08/28 02:25:01, 8.940000, 101345.593750, 83.663086
2022/08/28 02:30:01, 8.960000, 101342.867188, 82.799805
2022/08/28 02:35:01, 8.970000, 101339.460938, 83.007812
2022/08/28 02:40:01, 8.980000, 101335.617188, 82.933594
2022/08/28 02:45:01, 8.980000, 101330.589844, 82.857422
2022/08/28 02:50:01, 8.960000, 101329.359375, 82.853516
2022/08/28 02:55:02, 8.960000, 101327.363281, 82.658203
2022/08/28 03:00:01, 8.940000, 101324.339844, 82.946289
2022/08/28 03:05:01, 8.920000, 101324.007812, 83.031250
2022/08/28 03:10:02, 8.900000, 101319.667969, 82.647461
2022/08/28 03:15:01, 8.880000, 101315.449219, 82.892578
2022/08/28 03:20:01, 8.860000, 101311.792969, 82.801758
2022/08/28 03:25:01, 8.810000, 101309.210938, 83.019531
2022/08/28 03:30:01, 8.740000, 101306.761719, 82.876953
2022/08/28 03:35:02, 8.670000, 101302.148438, 83.036133
2022/08/28 03:40:01, 8.590000, 101301.417969, 83.304688
2022/08/28 03:45:01, 8.530000, 101297.457031, 83.683594
2022/08/28 03:50:02, 8.480000, 101296.355469, 84.195312
2022/08/28 03:55:01, 8.430000, 101293.867188, 84.108398
2022/08/28 04:00:01, 8.380000, 101297.398438, 84.360352
2022/08/28 04:05:01, 8.310000, 101297.414062, 84.171875
2022/08/28 04:10:01, 8.230000, 101293.062500, 84.049805
2022/08/28 04:15:02, 8.160000, 101291.273438, 84.015625
2022/08/28 04:20:01, 8.110000, 101291.839844, 83.983398
2022/08/28 04:25:01, 8.040000, 101292.042969, 84.219727
2022/08/28 04:30:02, 7.990000, 101293.312500, 83.494141
2022/08/28 04:35:01, 7.930000, 101296.468750, 83.188477
2022/08/28 04:40:01, 7.900000, 101297.363281, 83.324219
2022/08/28 04:45:01, 7.830000, 101300.808594, 83.538086
2022/08/28 04:50:01, 7.790000, 101302.531250, 84.291016
2022/08/28 04:55:01, 7.760000, 101303.886719, 84.467773
2022/08/28 05:00:01, 7.730000, 101302.332031, 84.386719
2022/08/28 05:05:01, 7.690000, 101302.527344, 84.369141
2022/08/28 05:10:02, 7.640000, 101302.007812, 84.551758
2022/08/28 05:15:01, 7.610000, 101304.472656, 84.623047
2022/08/28 05:20:01, 7.580000, 101310.070312, 84.875977
2022/08/28 05:25:01, 7.540000, 101314.597656, 85.009766
2022/08/28 05:30:01, 7.510000, 101315.031250, 85.275391
2022/08/28 05:35:01, 7.500000, 101316.894531, 85.260742
2022/08/28 05:40:01, 7.460000, 101319.746094, 85.382812
2022/08/28 05:45:01, 7.430000, 101321.074219, 85.507812
2022/08/28 05:50:02, 7.430000, 101322.332031, 85.797852
2022/08/28 05:55:01, 7.400000, 101326.644531, 86.507812
2022/08/28 06:00:01, 7.390000, 101328.312500, 86.690430
2022/08/28 06:05:02, 7.410000, 101331.269531, 86.952148
2022/08/28 06:10:01, 7.450000, 101327.914062, 88.896484
2022/08/28 06:15:01, 7.490000, 101324.210938, 89.230469
2022/08/28 06:20:01, 7.550000, 101322.160156, 90.225586
2022/08/28 06:25:01, 7.590000, 101318.726562, 90.073242
2022/08/28 06:30:02, 7.640000, 101318.851562, 90.158203
2022/08/28 06:35:01, 7.660000, 101325.691406, 89.047852
2022/08/28 06:40:01, 7.670000, 101327.363281, 89.037109
2022/08/28 06:45:02, 7.680000, 101335.582031, 88.446289
2022/08/28 06:50:01, 7.670000, 101343.652344, 88.917969
2022/08/28 06:55:01, 7.660000, 101353.910156, 88.593750
2022/08/28 07:00:01, 7.660000, 101359.218750, 88.269531
2022/08/28 07:05:01, 7.670000, 101363.433594, 88.260742
2022/08/28 07:10:02, 7.660000, 101365.832031, 88.301758
2022/08/28 07:15:01, 7.670000, 101368.769531, 87.771484
2022/08/28 07:20:01, 7.650000, 101375.769531, 87.834961
2022/08/28 07:25:02, 7.640000, 101385.949219, 87.776367
2022/08/28 07:30:01, 7.640000, 101386.097656, 88.005859
2022/08/28 07:35:01, 7.650000, 101392.570312, 88.224609
2022/08/28 07:40:01, 7.660000, 101395.140625, 88.442383
2022/08/28 07:45:01, 7.690000, 101398.015625, 88.220703
2022/08/28 07:50:02, 7.720000, 101408.351562, 89.038086
2022/08/28 07:55:01, 7.760000, 101418.277344, 89.036133
2022/08/28 08:00:01, 7.810000, 101426.652344, 89.402344
2022/08/28 08:05:02, 7.880000, 101430.835938, 91.224609
2022/08/28 08:10:01, 8.030000, 101437.023438, 94.012695
2022/08/28 08:15:01, 8.140000, 101440.890625, 93.279297
2022/08/28 08:20:01, 8.250000, 101444.492188, 92.805664
2022/08/28 08:25:01, 8.370000, 101445.613281, 92.950195
2022/08/28 08:30:02, 8.510000, 101447.917969, 92.698242
2022/08/28 08:35:01, 8.670000, 101452.542969, 92.452148
2022/08/28 08:40:01, 8.890000, 101448.527344, 93.677734
2022/08/28 08:45:02, 9.150000, 101445.890625, 93.505859
2022/08/28 08:50:01, 9.560000, 101438.832031, 96.695312
2022/08/28 08:55:01, 9.960000, 101434.835938, 95.947266
2022/08/28 09:00:02, 10.510000, 101429.230469, 95.491211
2022/08/28 09:05:01, 10.960000, 101424.453125, 95.101562
2022/08/28 09:10:01, 11.360000, 101411.964844, 85.024414
2022/08/28 09:15:01, 11.720000, 101404.777344, 85.968750
2022/08/28 09:20:01, 12.060000, 101394.773438, 83.190430
2022/08/28 09:25:02, 12.500000, 101385.980469, 74.133789
2022/08/28 09:30:01, 12.940000, 101383.863281, 67.373047
2022/08/28 09:35:01, 13.250000, 101377.195312, 70.439453
2022/08/28 09:40:02, 13.510000, 101370.023438, 65.175781
2022/08/28 09:45:01, 13.710000, 101364.867188, 66.730469
2022/08/28 09:50:01, 13.880000, 101359.382812, 63.594727
2022/08/28 09:55:01, 13.990000, 101356.574219, 67.841797
2022/08/28 10:00:01, 14.160000, 101349.566406, 66.389648
2022/08/28 10:05:01, 14.450000, 101349.304688, 62.713867
2022/08/28 10:10:01, 14.650000, 101340.152344, 62.610352
2022/08/28 10:15:01, 14.920000, 101329.800781, 62.348633
2022/08/28 10:20:02, 15.150000, 101326.980469, 59.474609
2022/08/28 10:25:01, 15.300000, 101327.007812, 58.995117
2022/08/28 10:30:01, 15.460000, 101320.828125, 58.282227
2022/08/28 10:35:02, 15.710000, 101317.335938, 58.260742
2022/08/28 10:40:01, 15.890000, 101317.007812, 58.016602
2022/08/28 10:45:01, 16.030000, 101307.234375, 57.833984
2022/08/28 10:50:01, 16.170000, 101299.339844, 57.295898
2022/08/28 10:55:01, 16.190000, 101291.929688, 56.518555
2022/08/28 11:00:02, 16.140000, 101291.359375, 57.794922
2022/08/28 11:05:01, 16.110000, 101285.492188, 56.965820
2022/08/28 11:10:01, 16.130000, 101283.546875, 58.359375
2022/08/28 11:15:02, 16.090000, 101275.753906, 58.376953
2022/08/28 11:20:01, 16.160000, 101266.835938, 60.366211
2022/08/28 11:25:01, 16.350000, 101250.042969, 59.124023
2022/08/28 11:30:01, 16.600000, 101236.531250, 57.330078
2022/08/28 11:35:01, 16.900000, 101232.351562, 58.873047
2022/08/28 11:40:02, 16.970000, 101225.019531, 54.409180
2022/08/28 11:45:01, 17.150000, 101217.550781, 53.258789
2022/08/28 11:50:01, 17.200000, 101209.847656, 53.309570
2022/08/28 11:55:02, 17.310000, 101203.265625, 54.048828
2022/08/28 12:00:01, 17.570000, 101195.589844, 56.852539
2022/08/28 12:05:01, 17.620000, 101189.218750, 52.935547
2022/08/28 12:10:02, 17.610000, 101182.640625, 54.253906
2022/08/28 12:15:01, 17.600000, 101179.550781, 53.302734
2022/08/28 12:20:01, 17.520000, 101170.761719, 53.348633
2022/08/28 12:25:01, 17.580000, 101164.156250, 55.166992
2022/08/28 12:30:01, 17.610000, 101162.347656, 52.888672
2022/08/28 12:35:02, 17.760000, 101148.644531, 53.197266
2022/08/28 12:40:01, 17.970000, 101137.527344, 53.234375
2022/08/28 12:45:01, 18.070000, 101135.949219, 51.509766
2022/08/28 12:50:02, 18.080000, 101127.265625, 52.585938
2022/08/28 12:55:01, 18.110000, 101125.429688, 49.833984
2022/08/28 13:00:01, 18.070000, 101120.937500, 52.719727
2022/08/28 13:05:01, 18.040000, 101115.164062, 52.572266
2022/08/28 13:10:01, 18.090000, 101100.195312, 52.062500
2022/08/28 13:15:02, 18.030000, 101087.535156, 51.729492
2022/08/28 13:20:01, 17.900000, 101081.464844, 50.897461
2022/08/28 13:25:01, 17.890000, 101074.929688, 53.459961
2022/08/28 13:30:02, 17.910000, 101069.664062, 53.529297
2022/08/28 13:35:01, 17.880000, 101060.937500, 51.163086
2022/08/28 13:40:01, 17.890000, 101053.195312, 52.978516
2022/08/28 13:45:01, 17.860000, 101045.527344, 54.060547
2022/08/28 13:50:01, 17.840000, 101042.339844, 52.076172
2022/08/28 13:55:02, 17.800000, 101038.488281, 52.935547
2022/08/28 14:00:01, 17.890000, 101030.945312, 53.347656
2022/08/28 14:05:01, 18.090000, 101024.406250, 48.923828
2022/08/28 14:10:02, 18.300000, 101015.839844, 49.923828
2022/08/28 14:15:01, 18.270000, 101013.406250, 48.225586
2022/08/28 14:20:01, 18.230000, 101008.750000, 48.951172
2022/08/28 14:25:01, 18.230000, 101012.625000, 49.994141
2022/08/28 14:30:01, 18.280000, 101007.039062, 47.162109
2022/08/28 14:35:01, 18.300000, 101003.683594, 50.203125
2022/08/28 14:40:01, 18.200000, 100998.972656, 48.632812
2022/08/28 14:45:01, 18.170000, 100992.863281, 47.789062
2022/08/28 14:50:02, 18.280000, 100985.847656, 47.543945
2022/08/28 14:55:01, 18.570000, 100975.097656, 48.763672
2022/08/28 15:00:01, 18.760000, 100967.160156, 47.853516
2022/08/28 15:05:02, 18.960000, 100962.140625, 46.053711
2022/08/28 15:10:01, 18.970000, 100958.488281, 46.143555
2022/08/28 15:15:01, 19.030000, 100947.949219, 44.170898
2022/08/28 15:20:01, 18.920000, 100939.847656, 45.240234
2022/08/28 15:25:01, 18.830000, 100935.109375, 48.444336
2022/08/28 15:30:02, 18.860000, 100924.234375, 50.199219
2022/08/28 15:35:01, 18.800000, 100916.804688, 47.587891
2022/08/28 15:40:01, 18.940000, 100907.933594, 49.242188
2022/08/28 15:45:02, 19.090000, 100899.589844, 47.730469
2022/08/28 15:50:01, 19.230000, 100893.750000, 49.510742
2022/08/28 15:55:01, 19.320000, 100891.511719, 49.026367
2022/08/28 16:00:01, 19.360000, 100890.855469, 46.555664
2022/08/28 16:05:01, 19.440000, 100885.218750, 47.633789
